"We do have that article in our serial collection, however we don't have it in electronic format",F
"If you would like it in a pdf, the best way would be to go to our ILL website and order it through our Document Delivery Service",F
One second and I will get the url for you,F
http://ucelinks.cdlib.org:8888/sfx_local/cgi/core/citation-linker.cgi?rft.genre=article,R
"Simply put in all of the information you know, sign in with your Library Barcode and PIN number, and the order will go to our ILL assistant.",R
"Since it is 4:30, the order will most likely be processed tomorrow.",F
So...I would fill in the form and the pdf would be e-maild to me?,R
Yes,F
Has anyone told you that librarian's are amazing?,R
"When you have filled out the form, it will take you to an e-Links website",F
"navigate down to where it says ""Request It     Request this from another library, or from the campus document delivery service  """,R
and hit that link,R
Thank you,F
thank a lot.,F
will do,F
Have a good day!,R
have a good night,R
"
"
I submitted a request to visit the archives and manuscripts collection.,F
Do I need to receive confirmation from the library prior to my visit?,R
"Also, I do not have a NYPL card, but I do have my university ID.",F
Will this be sufficient?,R
I just received an email from the library so my question is answered.,F
{Hello!,G
I am a reference librarian with the Question Point chat service and we are here to answer your questions when  your local librarians are unavailable.,F
"I am reading your question now, it will be just a moment?}",R
{It looks like we may have been disconnected?,R
"If you need further assistance, please call again!}",F
"
"
I need books that suggest breast feeding for protection of baby.,R
I need books that support breastfeeding a new born provides better protection in health,R
{My name is [Lib.,F
"First Name], and I'm a reference librarian with the QuestionPoint chat service.",F
Your librarians have asked our librarians to staff this service when they are unavailable.,F
I'm reading your question right now to see how I can help},F
Hi [User First Name],G
hi,G
I have been checking...you need really factual books that advocate this?,R
I'm doing an essay on the advantages of breastfeeding a new born,F
I need books or scholarly journals that state the facts,R
No.,F
"3, 5, 7-10 at least on this list may help",F
http://catalog.lapl.org/carlweb/jsp/DoSearch?databaseID=965&index=W&terms=breastfeeding,R
magazines of newspapers will help me out also,R
"I am thinking those books will tend to be a little more self-help for mothers than scholarly, but they still may have some good info on research",F
"I can also send a database page so you can check for articles, and specify scholarly ones",R
not so sure on the scholarly journals myself but that's what the professors wants,F
"yes, send the database",R
I would say try the Health and Wellness resource center here,R
http://databases.lapl.org/,F
thanks [Lib.,F
First Name],F
You're welcome,G
"I wish you success, and have a good night",F
likewise,F
Thanks [User First Name],F
"{If you need more help after reviewing the resources we've already provided, please contact us again.}",F
"
"
task description is mary has been hearing a lot about each piece the vaccine vaccine that protects against several types of the human papilloma virus commonly sexually transmitted infection,F
various considering getting the vaccine,F
using the internet find out who can get the hpv vaccine,R
so,F
let's first to search for,R
is easy to say who can get the age peavey,F
yes the world yeah we're looking for the vaccine will have like a certain recommended age or gender or something like that so we should look for hpv vaccine,F
vaccine,R
recommendations to start,R
see what turns up,R
okay let's hear groups,R
hey i'm going to find a reputable website,R
okay,F
here we go,F
so let's see what the cdc has,R
um,F
who should get the,R
who should get the hpv vaccine,R
right,F
all right well,F
the answer on the cdc's website is all girls and boys who are eleven or twelve years old she get the recommended,F
a series of hpv vaccine,F
thanks,F
let's see that's not going to be all that,R
careful screen here there we go,F
okay,F
um can be started it,F
page nine,F
teen boys and girls who did not get vaccinated when they're young,F
should get it now,F
recommended for women through age twenty six and young men to the age twenty one,F
it's also recommended for the following people,F
if they did not get vaccinated when they were younger,F
a young men who have so,F
sex including young men,F
in a fight gay bisexual who intend to have sex with men to the age of twenty six,F
young adults who are transgenders your age twenty six and young adults,F
um with certain,F
immune compromising conditions including hiv through twenty six so it looks like,F
boys and girls are eleven to twelve,F
move in they can start at nine,R
an up to the age twenty six,F
twenty six for women twenty one for men was that,R
it is,F
all girls and boys eleven to twelve and,F
start at nine,R
young women through the age of twenty six and young men to the age of twenty one so woman twenty six men twenty one,F
all right,F
and then you had three categories under that so young man homosexual through the age of twenty six,F
a trans gender twenty three eight twenty,F
six and i didn't catch the last one,F
um i mean compromising conditions including hiv,F
thanks,F
thanks,F
thanks,F
i think i'm good with that,F
all right,F
i'm here in this going in for the next button,F
"
"
for a work project you're looking at international sport in the developing world,F
you're making a list of olympic host cities to see how well different areas are represented,F
find the venues of the twenty twenty four olympic,R
games and twenty sixteen winter olympic games,F
maybe assuring test,F
other twenty he said twenty fourteen,F
or twenty twenty five,F
four olympic games so the ones that was how they haven't happened yet and then the twenty sixteen winter olympic games,F
yeah,F
so it says venues and so it doesn't say city,F
so venues means,F
we like the buildings involved right like ex stadium ex aquatic center are you would you agree with me on that one,R
yep,F
yep,F
okay,F
so,F
so um,F
let's see twenty sixteen concern happen because maybe twenty twenty four hasn't been built,R
okay let's say twenty sixteen,R
looks like,F
rio de janeiro twenty sixteen winter right okay,F
yeah yeah,F
so twenty sixteen winter,F
was there twenty sixteen winter,R
let's look it up because i will,R
i don't see one,F
um but i looked at up but the um twenty twenty,F
ah i see,F
i see what they're doing,F
which a gap,F
no wikipedia doesn't have a list,F
so which was the first thing i when i,F
um,F
when i typed in um,F
olympic venues it took me two wicca pedia list of,F
i'm not pick menus,F
so i will look up individually,F
where we were there twenty six games,R
well really janeiro just had some,F
but that was swept that was a summer olympics,F
yeah fuck,F
i'm guessing,F
every four years i don't,F
i can't remember when it was in lisle are i think that was two thousand,F
for i think those two thousand four so that means a,F
doesn't want,F
twelve inch see,F
alright so i'm just going to go to straight to the source,F
yep,F
on the pic dot org,F
cork,F
yeah,F
and let's see,R
we have,F
okay,F
so,F
so vancouver was twenty ten actually,F
two thousand sixteen was rio,F
right but that was summer,F
